Variable,FH,Cuantil,Freq_obs
S7,2,0.5,51.588147516521
S7,2,0.6,62.68741561856036
S7,2,0.7000000000000001,72.3299936047751
S7,2,0.8,81.90861934200242
S7,2,0.9,90.56349037163362
S7,3,0.1,8.165150653780557
S7,3,0.2,18.87436043206367
S7,3,0.30000000000000004,27.80699260943718
S7,3,0.4,38.40250142126208
S7,3,0.5,51.385730528709495
S7,3,0.6,62.734508243320064
S7,3,0.7000000000000001,72.07220011370097
S7,3,0.8,81.59465605457646
S7,3,0.9,90.44911881750994
S7,4,0.1,8.54239215407576
S7,4,0.2,18.378224717504086
S7,4,0.30000000000000004,27.44652121384408
S7,4,0.4,37.7300831497406
S7,4,0.5,50.50103048823822
S7,4,0.6,62.319664558311416
S7,4,0.7000000000000001,71.93518584322365
S7,4,0.8,81.26643451069576
S7,4,0.9,90.41290597683178
S7,5,0.1,8.628287135749822
S7,5,0.2,18.635394456289976
S7,5,0.30000000000000004,27.44847192608387
S7,5,0.4,37.704335465529496
S7,5,0.5,50.2771855010661
S7,5,0.6,61.798152096659564
S7,5,0.7000000000000001,71.71997157071785
S7,5,0.8,81.11584932480454
S7,5,0.9,90.24875621890547
S8,1,0.1,8.62583487281512
S8,1,0.2,18.11851641324428
S8,1,0.30000000000000004,27.760409265311925
S8,1,0.4,38.53915020605372
S8,1,0.5,51.53474491971011
S8,1,0.6,62.20690635213869
S8,1,0.7000000000000001,72.0406423191701
S8,1,0.8,81.88858888730994
S8,1,0.9,90.92653119226944
S8,2,0.1,8.647765224188161
S8,2,0.2,18.631421871669154
S8,2,0.30000000000000004,28.124777943579904
S8,2,0.4,38.65558161017552
S8,2,0.5,51.71605201449584
S8,2,0.6,62.58082853691466
S8,2,0.7000000000000001,72.40815746464861
S8,2,0.8,81.92283095288852
S8,2,0.9,90.73402970226675
S8,3,0.1,8.307276861853326
S8,3,0.2,18.65406480955088
S8,3,0.30000000000000004,27.863843092666286
S8,3,0.4,38.608584422967596
S8,3,0.5,51.520750426378626
S8,3,0.6,62.8126776577601
S8,3,0.7000000000000001,72.15747583854463
S8,3,0.8,81.64440022740193
S8,3,0.9,90.50596930073905
S8,4,0.1,8.492644446023737
S8,4,0.2,18.47772013360813
S8,4,0.30000000000000004,27.524696183640113
S8,4,0.4,37.879326273896666
S8,4,0.5,50.628953166086276
S8,4,0.6,62.44758723615947
S8,4,0.7000000000000001,71.90675858147964
S8,4,0.8,81.33750266505578
S8,4,0.9,90.37026508421576
S8,5,0.1,8.699360341151385
S8,5,0.2,18.606965174129353
S8,5,0.30000000000000004,27.47690120824449
S8,5,0.4,37.86780383795309
S8,5,0.5,50.753375977256574
S8,5,0.6,61.869225302061125
S8,5,0.7000000000000001,71.70575692963753
S8,5,0.8,81.20824449182659
S8,5,0.9,90.29850746268657
S9,1,0.1,8.611624271706694
S9,1,0.2,18.03325280659372
S9,1,0.30000000000000004,27.717777461986643
S9,1,0.4,38.48230780162001
S9,1,0.5,51.70527213301123
S9,1,0.6,62.15006394770499
S9,1,0.7000000000000001,71.99801051584483
S9,1,0.8,81.82464118232201
S9,1,0.9,90.93363649282364
S9,2,0.1,8.647765224188161
S9,2,0.2,18.666950898884387
S9,2,0.30000000000000004,28.18162438712428
S9,2,0.4,38.78348610815036
S9,2,0.5,51.673417181837564
S9,2,0.6,62.488453066155046
S9,2,0.7000000000000001,72.48632132452212
S9,2,0.8,81.99388900731897
S9,2,0.9,90.76955872948199
S9,3,0.1,8.399658897100625
S9,3,0.2,18.703808982376348
S9,3,0.30000000000000004,28.041500852757252
S9,3,0.4,38.85730528709494
S9,3,0.5,51.520750426378626
S9,3,0.6,62.933484934621944
S9,3,0.7000000000000001,72.03666856168277
S9,3,0.8,81.53780557134735
S9,3,0.9,90.5130756111427
S9,4,0.1,8.61346030843579
S9,4,0.2,18.56300191884017
S9,4,0.30000000000000004,27.53890981451212
S9,4,0.4,38.099637552412766
S9,4,0.5,50.55788501172624
S9,4,0.6,62.53997583682752
S9,4,0.7000000000000001,72.14839030630374
S9,4,0.8,81.29486177243977
S9,4,0.9,90.47686731575581
S9,5,0.1,8.756218905472638
S9,5,0.2,18.578535891968727
S9,5,0.30000000000000004,27.72565742714996
S9,5,0.4,37.889125799573556
S9,5,0.5,50.73916133617627
S9,5,0.6,61.968727789623316
S9,5,0.7000000000000001,71.76972281449893
S9,5,0.8,81.43567874911159
S9,5,0.9,90.37668798862829
S10,1,0.1,8.62583487281512
S10,1,0.2,17.962199801051586
S10,1,0.30000000000000004,27.682250959215576
S10,1,0.4,38.55336080716214
S10,1,0.5,51.76211453744494
S10,1,0.6,62.221116953247126
S10,1,0.7000000000000001,72.05485292027852
S10,1,0.8,81.85306238453887
S10,1,0.9,91.06153190279949
S10,2,0.1,8.72592908406168
S10,2,0.2,18.80196120230228
S10,2,0.30000000000000004,28.42322177218788
S10,2,0.4,39.09614154764442
S10,2,0.5,51.8013216798124
S10,2,0.6,62.53819370425637
S10,2,0.7000000000000001,72.29446457755986
S10,2,0.8,82.0578412563064
S10,2,0.9,90.66297164783627
S10,3,0.1,8.32859579306424
S10,3,0.2,18.689596361569073
S10,3,0.30000000000000004,28.375497441728253
S10,3,0.4,39.0349630471859
S10,3,0.5,51.549175667993175
S10,3,0.6,62.91216600341103
S10,3,0.7000000000000001,71.97981807845368
S10,3,0.8,81.55912450255826
S10,3,0.9,90.41358726549176
S10,4,0.1,8.61346030843579
S10,4,0.2,18.761992751048258
S10,4,0.30000000000000004,27.716580200412196
S10,4,0.4,38.1778125222088
S10,4,0.5,50.84215762916637
S10,4,0.6,62.397839528107454
S10,4,0.7000000000000001,72.17681756804775
S10,4,0.8,81.33039584961979
S10,4,0.9,90.34183782247175
S10,5,0.1,8.763326226012794
S10,5,0.2,18.642501776830134
S10,5,0.30000000000000004,27.782515991471215
S10,5,0.4,37.97441364605544
S10,5,0.5,50.788912579957355
S10,5,0.6,61.96162046908316
S10,5,0.7000000000000001,71.84790334044065
S10,5,0.8,81.3361762615494
S10,5,0.9,90.36958066808813
S11,1,0.1,8.597413670598266
S11,1,0.2,17.876936194401022
S11,1,0.30000000000000004,27.65382975699872
S11,1,0.4,38.510729003836865
S11,1,0.5,51.72658803467387
S11,1,0.6,62.19269575103027
S11,1,0.7000000000000001,71.99801051584483
S11,1,0.8,81.91701008952678
S11,1,0.9,91.2249538155464
S11,2,0.1,8.697505862289491
S11,2,0.2,18.809067007745327
S11,2,0.30000000000000004,28.494279826618346
S11,2,0.4,39.408796987138494
S11,2,0.5,51.84395651247069
S11,2,0.6,62.53108789881333
S11,2,0.7000000000000001,72.18787749591417
S11,2,0.8,82.21416897605344
S11,2,0.9,90.71271228593761
S11,3,0.1,8.32859579306424
S11,3,0.2,18.718021603183626
S11,3,0.30000000000000004,28.61711199545196
S11,3,0.4,39.15577032404776
S11,3,0.5,51.74104604889141
S11,3,0.6,62.919272313814666
S11,3,0.7000000000000001,72.01534963047186
S11,3,0.8,81.60886867538373
S11,3,0.9,90.54150085275725
S11,4,0.1,8.620567123871794
S11,4,0.2,18.783313197356264
S11,4,0.30000000000000004,27.830289247388247
S11,4,0.4,38.45497832421292
S11,4,0.5,50.84215762916637
S11,4,0.6,62.53286902139151
S11,4,0.7000000000000001,72.20524482979177
S11,4,0.8,81.50806623551986
S11,4,0.9,90.34183782247175
S11,5,0.1,8.805970149253731
S11,5,0.2,18.742004264392325
S11,5,0.30000000000000004,27.839374555792467
S11,5,0.4,38.13077469793888
S11,5,0.5,50.852878464818765
S11,5,0.6,62.046908315565034
S11,5,0.7000000000000001,71.83368869936034
S11,5,0.8,81.27931769722815
S11,5,0.9,90.3411513859275
S12,1,0.1,8.618729572260907
S12,1,0.2,17.812988489413105
S12,1,0.30000000000000004,27.739093363649282
S12,1,0.4,38.53915020605372
S12,1,0.5,51.76211453744494
S12,1,0.6,62.38453886599403
S12,1,0.7000000000000001,71.9340628108569
S12,1,0.8,81.95253659229785
S12,1,0.9,91.33863862441382
S12,2,0.1,8.754352305833866
S12,2,0.2,18.752220564200954
S12,2,0.30000000000000004,28.45875079940311
S12,2,0.4,39.50117245789811
S12,2,0.5,52.02870745398991
S12,2,0.6,62.52398209337028
S12,2,0.7000000000000001,72.2091949122433
S12,2,0.8,82.12889931073687
S12,2,0.9,90.70560648049457
S12,3,0.1,8.477828311540648
S12,3,0.2,18.6753837407618
S12,3,0.30000000000000004,28.70949403069926
S12,3,0.4,39.397384877771465
S12,3,0.5,51.826321773735074
S12,3,0.6,62.85531552018192
S12,3,0.7000000000000001,72.15747583854463
S12,3,0.8,81.71546333143831
S12,3,0.9,90.54860716316088
S12,4,0.1,8.6347807547438
S12,4,0.2,18.88280861346031
S12,4,0.30000000000000004,28.007959633288326
S12,4,0.4,38.625541894677
S12,4,0.5,50.984293937886434
S12,4,0.6,62.72475303816359
S12,4,0.7000000000000001,72.22656527609978
S12,4,0.8,81.60045483618791
S12,4,0.9,90.31341056072773
S12,5,0.1,8.756218905472638
S12,5,0.2,18.70646766169154
S12,5,0.30000000000000004,27.960199004975124
S12,5,0.4,38.36531627576404
S12,5,0.5,51.02345415778251
S12,5,0.6,62.33120113717129
S12,5,0.7000000000000001,71.87633262260128
S12,5,0.8,81.37882018479033
S12,5,0.9,90.33404406538736
B1,1,0.1,6.941878641466534
B1,1,0.2,15.425607503197385
B1,1,0.30000000000000004,24.563024015915875
B1,1,0.4,34.45360238738099
B1,1,0.5,46.68892994173653
B1,1,0.6,60.956373454597134
B1,1,0.7000000000000001,73.80275685661503
B1,1,0.8,83.73596703140544
B1,1,0.9,92.88048884467813
B1,2,0.1,6.473388758615789
B1,2,0.2,14.858239181411212
B1,2,0.30000000000000004,24.223690755347118
B1,2,0.4,34.95345697434804
B1,2,0.5,47.11149008740141
B1,2,0.6,59.88062246855681
B1,2,0.7000000000000001,72.98372770553541
B1,2,0.8,83.2231933489661
B1,2,0.9,92.15519079087613
B1,3,0.1,6.587549744172826
B1,3,0.2,15.363843092666288
B1,3,0.30000000000000004,24.36753837407618
B1,3,0.4,35.00568504832291
B1,3,0.5,46.30471859010802
B1,3,0.6,59.7072200113701
B1,3,0.7000000000000001,72.09351904491189
B1,3,0.8,82.2839681637294
B1,3,0.9,91.91301876065947
B1,4,0.1,7.014426835335086
B1,4,0.2,15.698955298130906
B1,4,0.30000000000000004,24.22713382133466
B1,4,0.4,35.192950039087485
B1,4,0.5,46.01662994812025
B1,4,0.6,59.15002487385402
B1,4,0.7000000000000001,72.09864259825173
B1,4,0.8,82.60962262810034
B1,4,0.9,91.52156918484827
B1,5,0.1,7.320540156361052
B1,5,0.2,16.19047619047619
B1,5,0.30000000000000004,24.861407249466954
B1,5,0.4,34.989339019189764
B1,5,0.5,46.453447050461975
B1,5,0.6,58.6638237384506
B1,5,0.7000000000000001,71.91186922530206
B1,5,0.8,82.09665955934614
B1,5,0.9,91.32906894100924
B2,1,0.1,7.78030410686372
B2,1,0.2,16.725877504618445
B2,1,0.30000000000000004,25.6856615034816
B2,1,0.4,35.746767088247836
B2,1,0.5,47.17919567997726
B2,1,0.6,60.71479323575387
B2,1,0.7000000000000001,72.87196248401308
B2,1,0.8,82.72701435270712
B2,1,0.9,92.04206337928095
B2,2,0.1,7.731116322035103
B2,2,0.2,16.073331912172247
B2,2,0.30000000000000004,25.76565053648831
B2,2,0.4,36.346194841185245
B2,2,0.5,47.97129254601009
B2,2,0.6,59.61060186172102
B2,2,0.7000000000000001,72.36552263199033
B2,2,0.8,82.68315213529453
B2,2,0.9,91.3167057485966
B2,3,0.1,7.639283683911313
B2,3,0.2,16.600341102899375
B2,3,0.30000000000000004,25.6466742467311
B2,3,0.4,36.32035247299602
B2,3,0.5,46.94428652643548
B2,3,0.6,59.536668561682774
B2,3,0.7000000000000001,71.41841955656622
B2,3,0.8,81.63018760659465
B2,3,0.9,91.34451392836839
B2,4,0.1,8.009380996375524
B2,4,0.2,16.8147253215834
B2,4,0.30000000000000004,25.740885509203327
B2,4,0.4,36.09551559945988
B2,4,0.5,46.3577570890484
B2,4,0.6,58.84443181010589
B2,4,0.7000000000000001,71.56563144055148
B2,4,0.8,81.98422286973206
B2,4,0.9,91.03830573520005
B2,5,0.1,8.031272210376688
B2,5,0.2,17.299218194740583
B2,5,0.30000000000000004,26.027007818052596
B2,5,0.4,36.19047619047619
B2,5,0.5,47.00071073205401
B2,5,0.6,58.5998578535892
B2,5,0.7000000000000001,71.37882018479034
B2,5,0.8,81.21535181236675
B2,5,0.9,90.77469793887704
B3,1,0.1,8.348728151200795
B3,1,0.2,17.635355975557765
B3,1,0.30000000000000004,26.715930083842547
B3,1,0.4,36.6278243569703
B3,1,0.5,47.69077731988063
B3,1,0.6,60.13926389086258
B3,1,0.7000000000000001,71.67827199090522
B3,1,0.8,82.00227369617735
B3,1,0.9,91.18232201222112
B3,2,0.1,8.434591060896752
B3,2,0.2,17.28131883749023
B3,2,0.30000000000000004,26.760463298514885
B3,2,0.4,37.14204505080651
B3,2,0.5,48.2910537909472
B3,2,0.6,59.23399417323954
B3,2,0.7000000000000001,71.29254601009023
B3,2,0.8,81.63859873516664
B3,2,0.9,90.65586584239324
B3,3,0.1,7.923536100056851
B3,3,0.2,17.43177942012507
B3,3,0.30000000000000004,26.69130187606595
B3,3,0.4,37.030983513359864
B3,3,0.5,47.377771461057414
B3,3,0.6,59.13871517907903
B3,3,0.7000000000000001,70.67936327458784
B3,3,0.8,80.78453666856169
B3,3,0.9,90.79022171688459
B3,4,0.1,8.38604221448369
B3,4,0.2,17.788359036315825
B3,4,0.30000000000000004,26.451567052803636
B3,4,0.4,36.79909032762419
B3,4,0.5,46.76995238433658
B3,4,0.6,58.517518300049744
B3,4,0.7000000000000001,70.79098855802715
B3,4,0.8,81.1314050174117
B3,4,0.9,90.51240139293583
B3,5,0.1,8.429282160625444
B3,5,0.2,17.803837953091683
B3,5,0.30000000000000004,26.652452025586353
B3,5,0.4,36.801705756929636
B3,5,0.5,47.34896943852168
B3,5,0.6,58.31556503198294
B3,5,0.7000000000000001,70.48329779673064
B3,5,0.8,80.56858564321251
B3,5,0.9,90.3411513859275
B4,1,0.1,8.384254653971864
B4,1,0.2,17.64246127611198
B4,1,0.30000000000000004,26.673298280517265
B4,1,0.4,36.97598408412676
B4,1,0.5,47.683672019326416
B4,1,0.6,60.054000284212016
B4,1,0.7000000000000001,71.60721898536309
B4,1,0.8,81.67542987068353
B4,1,0.9,91.06153190279949
B4,2,0.1,8.48433169899808
B4,2,0.2,17.416329140908122
B4,2,0.30000000000000004,26.881261991046685
B4,2,0.4,37.31969018688268
B4,2,0.5,48.426064094365096
B4,2,0.6,58.8644922902011
B4,2,0.7000000000000001,70.97989057059618
B4,2,0.8,81.4822710154196
B4,2,0.9,90.54927876074753
B4,3,0.1,7.852472996020467
B4,3,0.2,17.566799317794203
B4,3,0.30000000000000004,26.9044911881751
B4,3,0.4,37.35787379192723
B4,3,0.5,47.377771461057414
B4,3,0.6,58.97527003979533
B4,3,0.7000000000000001,70.67936327458784
B4,3,0.8,80.63530415008528
B4,3,0.9,90.57703240477544
B4,4,0.1,8.47843081515173
B4,4,0.2,18.044204392011938
B4,4,0.30000000000000004,26.62923743870372
B4,4,0.4,36.85594485111221
B4,4,0.5,46.848127354132615
B4,4,0.6,58.37538199132969
B4,4,0.7000000000000001,70.58489091038305
B4,4,0.8,80.92530736976761
B4,4,0.9,90.61189680903988
B4,5,0.1,8.69225302061123
B4,5,0.2,17.9317697228145
B4,5,0.30000000000000004,26.986496090973706
B4,5,0.4,36.83013503909026
B4,5,0.5,47.327647476901205
B4,5,0.6,58.30135039090263
B4,5,0.7000000000000001,70.29140014214641
B4,5,0.8,80.51172707889125
B4,5,0.9,90.51883439943141
B5,1,0.1,8.114253232911754
B5,1,0.2,17.14509023731704
B5,1,0.30000000000000004,26.318033252806593
B5,1,0.4,36.72019326417508
B5,1,0.5,47.569987210459004
