Variable,FH,PICP,ACE,PINAW,CRPS
C1,2,81.76395737235566,1.7639573723556623,61.98089938452246,37.646475272379575
C1,3,81.68297144675097,1.6829714467509689,70.21033288770326,41.9934619879677
C1,4,81.61788100540885,1.6178810054088473,77.17660952863864,45.378596542762274
C1,5,80.90844006045661,0.9084400604566127,83.14892028985737,48.34668586254978
C2,1,82.40954274353876,2.409542743538765,48.14184462255724,30.139284775945356
C2,2,81.64466359153809,1.644663591538091,61.54610135603838,37.57946367883865
C2,3,81.72273920305416,1.7227392030541608,69.61523952965416,41.853403371303216
C2,4,81.67356029271396,1.6735602927139581,76.52172759681268,45.20894785363537
C2,5,81.05162676000319,1.051626760003188,83.0175084475502,48.27531528423735
C3,1,82.26640159045726,2.2664015904572636,47.64045119353856,30.124017852509727
C3,2,81.57308732304756,1.5730873230475595,61.1350747690266,37.549594978189894
C3,3,81.72273920305416,1.7227392030541608,69.3195922882544,41.801146967504565
C3,4,81.66560610881324,1.6656061088132361,75.90817664296446,45.1411293193077
C3,5,81.0118526767958,1.0118526767957974,82.64396901723521,48.16927081162067
C4,1,82.17097415506959,2.1709741550695867,47.369151307761676,30.08997532184862
C4,2,81.66852234770161,1.668522347701611,61.305288204352316,37.54522603599996
C4,3,81.7943211643999,1.7943211643999035,69.05754180916482,41.74731320535002
C4,4,81.62583518930958,1.6258351893095835,75.32125141039232,45.057482179345584
C4,5,81.01980749343728,1.019807493437284,81.88796290471417,48.04652521438023
C5,1,82.08349900596421,2.083499005964214,47.217143107559934,30.076024462072763
C5,2,81.67647526642277,1.67647526642277,61.04767427776968,37.52313677703149
C5,3,81.65911079296906,1.6591107929690594,68.46084644263452,41.6609615653251
C5,4,81.56220171810372,1.5622017181037222,74.89129589828994,45.001706897091225
C5,5,81.0118526767958,1.0118526767957974,81.15299726008695,47.94108837008412
C6,1,82.00397614314116,2.003976143141159,47.02427453306065,30.076571149642433
C6,2,81.58899316048989,1.588993160489892,60.87951674532269,37.5099020016422
C6,3,81.53185397279886,1.5318539727988565,68.02248315805444,41.61154514656512
C6,4,81.51447661469933,1.5144766146993334,74.51054171348163,44.91266764146801
C6,5,80.89253042717365,0.8925304271736536,80.34112143750384,47.82027531780844
C7,1,81.90854870775348,1.9085487077534822,46.74575487782383,30.086288229038875
C7,2,81.52536981072053,1.5253698107205338,60.451835772180814,37.47753362983308
C7,3,81.40459715262864,1.4045971526286394,67.75979892063306,41.57733228857669
C7,4,81.41107222398982,1.4110722239898195,73.95375791209418,44.82862853815318
C7,5,80.83684671068332,0.836846710683318,79.7918922400703,47.719740842528765
C8,1,81.86083499005964,1.8608349900596437,46.56478569567612,30.073130353640234
C8,2,81.35040559885478,1.3504055988547776,60.1358983690555,37.44920170034629
C8,3,81.48413266523504,1.4841326652350375,67.59096609417952,41.54808403164042
C8,4,81.40311804008908,1.4031180400890833,73.45837120272908,44.7631133310916
C8,5,80.83684671068332,0.836846710683318,79.58880795318888,47.641924789422504
C9,1,81.66998011928429,1.6699801192842898,46.388547969645515,30.05527035243574
C9,2,81.34245268013362,1.3424526801336185,59.9327805000341,37.43266547240355
C9,3,81.39664360136801,1.3966436013680124,67.26933705268452,41.52451167393022
C9,4,81.32357620108178,1.323576201081778,73.12080635875071,44.71909991891793
C9,5,80.82093707740037,0.820937077400373,79.21142295400902,47.579115998233135
C10,1,81.71769383697813,1.7176938369781283,46.23457201533846,30.0273770537458
C10,2,81.32654684269127,1.3265468426912719,59.73692836689172,37.42775560528882
C10,3,81.40459715262864,1.4045971526286394,66.90956430008511,41.49262491509135
C10,4,81.31562201718103,1.3156220171810276,72.62008910306886,44.657372028780486
C10,5,80.76525336091002,0.7652533609100232,78.89882255608715,47.551448335390305
C11,1,81.70974155069582,1.7097415506958242,46.067397432390706,30.023254014280006
C11,2,81.2629234929219,1.2629234929218995,59.56876350338886,37.42562728970403
C11,3,81.28529388371908,1.2852938837190777,66.44544301018439,41.46148653336002
C11,4,81.17244670696786,1.172446706967861,72.06072904018932,44.645050695886965
C11,5,80.75729854426855,0.7572985442685507,78.51873675131445,47.50201105346917
C12,1,81.6779324055666,1.6779324055665938,46.18095069733091,30.006710911383163
C12,2,81.03228885000794,1.0322888500079443,58.95525117230898,37.42650107752085
C12,3,81.33301519128291,1.333015191282911,66.34054933042096,41.474212024181895
C12,4,81.18835507476932,1.1883550747693192,71.8031730352692,44.63563381957624
C12,5,80.84480152732479,0.8448015273247904,78.29815164287314,47.48414123119635
PCA1,1,81.99602385685884,1.9960238568588409,53.77875625894091,30.680426403449484
PCA1,2,81.68442818514394,1.6844281851439433,66.46069796640292,37.726282218167974
PCA1,3,81.18189771733078,1.1818977173307843,73.45496360698117,41.47494559960407
PCA1,4,81.22812599427299,1.228125994272986,78.77781610669845,44.846136003472886
PCA1,5,81.29027125924748,1.2902712592474757,84.75563553095425,48.008927403498525
PCA2,1,82.79920477137178,2.7992047713717767,56.54423344007675,31.925059105617898
PCA2,2,82.20932082074121,2.209320820741212,72.09077990346353,39.96659952806052
PCA2,3,82.05678835600095,2.0567883560009506,79.93185925884961,44.35776384046731
PCA2,4,81.92809417753737,1.9280941775373748,85.70193779565109,47.809981990261875
PCA2,5,81.45732240871848,1.4573224087184826,90.92040532235696,50.88589161446841
PCA3,1,82.54473161033798,2.5447316103379762,55.983964360328066,31.786597411242678
PCA3,2,82.42404962621282,2.4240496262128204,71.79516754960859,39.677108017283935
