Variable,FH,PICP,ACE,PINAW,CRPS
B12,3,81.36385844908214,1.3638584490821444,68.00664904190918,45.600161826436235
B12,4,81.27879380147984,1.2787938014798357,75.26522673012398,50.09536979035626
B12,5,80.7260034904014,0.7260034904013963,80.27282523411343,53.665578776711094
C1,1,81.5479098332054,1.547909833205395,37.40988360719478,27.919243066740307
C1,2,80.51367950865438,0.5136795086543771,51.87625424843092,37.266797939819305
C1,3,80.30990437635234,0.3099043763523355,61.74791694921065,43.244128672425845
C1,4,79.812927544325,-0.18707245567499342,68.64150378287599,47.70689565286724
C1,5,79.58115183246073,-0.41884816753926657,74.79354728488622,51.582271187562924
C2,1,81.51999441691675,1.5199944169167452,37.261696995774514,27.843126353640148
C2,2,80.52763819095478,0.5276381909547752,51.892162287249036,37.100940518597625
C2,3,80.38668248761081,0.3866824876108126,60.978400402332035,43.043168368291255
C2,4,79.93159290799944,-0.06840709200055528,67.90026000080212,47.38596890914557
C2,5,79.46247818499127,-0.5375218150087306,73.58803126995176,51.15904218037175
C3,1,81.49905785470027,1.4990578547002684,37.24164732215788,27.77289750886656
C3,2,80.3391959798995,0.33919597989950034,51.23049440426806,36.99305333621438
C3,3,80.26802540657499,0.2680254065749921,60.220426713544164,42.81791994090278
C3,4,79.88971101493787,-0.1102889850621267,66.96392387515829,47.09951876888721
C3,5,79.31588132635254,-0.6841186736474612,72.41525120652156,50.79065915281503
C4,1,81.33156535696838,1.3315653569683832,37.12322680638814,27.762664469847383
C4,2,80.30429927414852,0.3042992741485193,50.96019805992261,36.954726543154216
C4,3,80.17030781042787,0.1703078104278717,59.71116317373546,42.68225311537314
C4,4,79.6872818651403,-0.31271813485969346,66.02021823076326,46.898020156431905
C4,5,79.22513089005236,-0.7748691099476446,71.30223012540068,50.52373366714564
C5,1,81.42926931397865,1.4292693139786508,37.34836878783452,27.8248216861349
C5,2,80.47180346175321,0.4718034617532112,50.796709299228795,36.958948198400776
C5,3,80.28198506316745,0.2819850631674541,59.6137431328702,42.64094596162139
C5,4,79.58955744799665,-0.4104425520033459,65.78578071335221,46.81760560486212
C5,5,79.23211169284468,-0.7678883071553173,70.99442969430486,50.32056752757993
C6,1,81.46416358433946,1.4641635843394596,37.36873545537674,27.91232241675245
C6,2,80.53461753210497,0.5346175321049742,51.02278575272548,37.043116158464265
C6,3,80.22614643679765,0.22614643679764868,59.538352268694815,42.71215640914464
C6,4,79.812927544325,-0.18707245567499342,65.85950797006677,46.873836588611596
C6,5,79.52530541012216,-0.4746945898778421,71.23939139036857,50.349345934360635
C7,1,81.26875567031894,1.2687556703189387,37.58579225221472,27.94142169625649
C7,2,80.50670016750419,0.5067001675041922,51.39956948553345,37.19135134233006
C7,3,80.03769107279962,0.037691072799617586,59.68649766717231,42.844612979098855
C7,4,79.98743543208153,-0.012564567918474268,66.09000096079268,47.00541238299028
C7,5,79.52530541012216,-0.4746945898778421,71.4756544832368,50.455639171023726
C8,1,81.185009421453,1.1850094214530031,37.84419289803345,28.041100179977256
C8,2,80.31825795644892,0.3182579564489174,51.35528991319694,37.31312637350298
C8,3,80.03769107279962,0.037691072799617586,60.02384525104157,42.985061568960276
C8,4,79.65936060309926,-0.3406393969007411,66.29158747160433,47.12284006677506
C8,5,79.44153577661432,-0.558464223385684,71.49068969497112,50.52932727907326
C9,1,81.45020587619513,1.4502058761951275,38.05912283189594,28.170053784301366
C9,2,80.29034059184814,0.29034059184813543,51.941213410132015,37.44056623831421
C9,3,80.17030781042787,0.1703078104278717,60.49756780873916,43.160723824499904
C9,4,79.70822281167109,-0.29177718832890776,66.44701745616443,47.23499682522293
C9,5,79.37870855148343,-0.6212914485165726,71.66491704528383,50.5979030751994
C10,1,81.15709400516435,1.1570940051643532,37.98317497942048,28.2100365735319
C10,2,80.28336125069794,0.2833612506979364,52.04649729242522,37.54168945651603
C10,3,79.93299364835626,-0.06700635164374091,60.49448965090862,43.263546829157754
C10,4,79.67332123411978,-0.32667876588021727,66.84629478142841,47.33741963081781
C10,5,79.41361256544502,-0.5863874345549789,71.62294674401365,50.67668448469379
C11,1,81.15709400516435,1.1570940051643532,38.08275351149145,28.244492846208306
C11,2,80.22752652149637,0.22752652149637242,52.26712119880121,37.64724098446449
C11,3,80.02373141620717,0.023731416207169787,60.7340932499053,43.35554958149411
C11,4,79.63841965656849,-0.3615803434315126,66.98888750944228,47.430050072663356
C11,5,79.45549738219894,-0.5445026178010579,72.05361610416611,50.750764552555786
C12,1,81.26875567031894,1.2687556703189387,38.400418677250784,28.299007362385538
C12,2,80.36013400335008,0.3601340033500833,52.56331563027745,37.750827831093574
C12,3,80.16332798213163,0.16332798213163358,61.23896778099957,43.441338381410674
C12,4,79.69426218065057,-0.30573781934943156,67.21808446498983,47.51727164142958
C12,5,79.51134380453753,-0.4886561954624682,72.29264409167092,50.83146752196527
PCA1,1,80.15911787284527,0.1591178728452718,40.58227253571442,28.80141192851256
PCA1,2,79.70407593523171,-0.29592406476828614,55.614393803210724,38.03342362987491
PCA1,3,79.35366789976966,-0.6463321002303388,64.41886775479294,43.32777966623721
PCA1,4,78.6681558006422,-1.3318441993578034,70.48921223047113,47.168418307077
PCA1,5,78.46422338568935,-1.5357766143106488,75.74430604861719,50.35358418468483
PCA2,1,81.12219973480354,1.1221997348035444,42.77175211455542,29.609963675191164
PCA2,2,80.38107202680067,0.3810720268006662,59.61931196350411,39.72013934976816
PCA2,3,80.54721853842396,0.5472185384239623,70.57965138389073,46.07104658634432
PCA2,4,80.23872679045093,0.23872679045092582,77.3511507002512,50.60931870529869
PCA2,5,80.0,0.0,81.97153281389062,54.172400933815965
PCA3,1,81.37343848140135,1.373438481401351,42.65391443780936,29.50560470961838
PCA3,2,80.4857621440536,0.4857621440535951,59.73545357258468,39.83072930126294
PCA3,3,80.30990437635234,0.3099043763523355,70.09959177647995,46.07606263034603
PCA3,4,80.38531341616641,0.38531341616641157,77.20861742783757,50.66592246529822
PCA3,5,80.02792321116928,0.02792321116928065,82.33248131852282,54.30659716272627
PCA4,1,81.31760764882407,1.3176076488240653,42.50313388131015,29.39124188537277
PCA4,2,80.31825795644892,0.3182579564489174,59.325289034989304,39.57645098487334
PCA4,3,80.3238640329448,0.3238640329447975,69.75964811476645,45.65002309148558
PCA4,4,80.00837637861231,0.008376378612311441,76.94236889605483,50.282597452833336
PCA4,5,79.31588132635254,-0.6841186736474612,81.41665961926392,53.730022147198454
PCA5,1,81.37343848140135,1.373438481401351,42.84434942762758,29.505563141789757
PCA5,2,80.54857621440536,0.5485762144053581,60.0408118505644,39.77348864162248
PCA5,3,80.34480351783347,0.3448035178334692,70.48517827457083,45.97378039017342
PCA5,4,80.32249057657405,0.32249057657405444,77.66511729447951,50.60648213632562
PCA5,5,79.69284467713787,-0.30715532286212976,82.22481320574886,54.21329541376785
