Variable,FH,Cuantil,Freq_obs
S4,1,0.7000000000000001,71.27634194831015
S4,1,0.8,81.64612326043738
S4,1,0.9,90.78330019880715
S4,2,0.1,8.517575950373788
S4,2,0.2,16.542070940034993
S4,2,0.30000000000000004,25.107364402735804
S4,2,0.4,37.728646413233655
S4,2,0.5,49.05360267218069
S4,2,0.6,60.02067758867504
S4,2,0.7000000000000001,70.88436456179417
S4,2,0.8,81.3981231111818
S4,2,0.9,90.5916971528551
S4,3,0.1,8.343275272409132
S4,3,0.2,16.599061480951242
S4,3,0.30000000000000004,25.30024656008908
S4,3,0.4,36.52270738884912
S4,3,0.5,48.70754792014635
S4,3,0.6,59.850473236300004
S4,3,0.7000000000000001,70.69911715581007
S4,3,0.8,80.87966276942655
S4,3,0.9,90.34438876958562
S4,4,0.1,8.558701877187401
S4,4,0.2,16.552656697422844
S4,4,0.30000000000000004,25.143175310213174
S4,4,0.4,35.682468978682785
S4,4,0.5,48.218262806236076
S4,4,0.6,59.035952911231306
S4,4,0.7000000000000001,70.4979319121858
S4,4,0.8,80.61565383391664
S4,4,0.9,90.10499522748965
S4,5,0.1,8.47187972317238
S4,5,0.2,16.386922281441414
S4,5,0.30000000000000004,24.683796038501313
S4,5,0.4,34.81027762310079
S4,5,0.5,48.19027921406411
S4,5,0.6,59.29520324556519
S4,5,0.7000000000000001,70.20921167767082
S4,5,0.8,80.63002147800493
S4,5,0.9,90.00079548166416
S5,1,0.1,8.222664015904572
S5,1,0.2,17.081510934393638
S5,1,0.30000000000000004,26.03578528827038
S5,1,0.4,38.62425447316104
S5,1,0.5,49.884691848906556
S5,1,0.6,61.00198807157058
S5,1,0.7000000000000001,71.37176938369781
S5,1,0.8,81.60636182902584
S5,1,0.9,90.86282306163021
S5,2,0.1,8.469858438046764
S5,2,0.2,16.63750596468904
S5,2,0.30000000000000004,25.22665818355336
S5,2,0.4,37.87179895021473
S5,2,0.5,49.14108477811357
S5,2,0.6,60.354700174964215
S5,2,0.7000000000000001,70.86845872435184
S5,2,0.8,81.39017019246063
S5,2,0.9,90.47240337203753
S5,3,0.1,8.38304302871232
S5,3,0.2,16.591107929690608
S5,3,0.30000000000000004,25.49113179034439
S5,3,0.4,36.936292054402294
S5,3,0.5,48.58824465123678
S5,3,0.6,59.96977650520957
S5,3,0.7000000000000001,70.89795593732602
S5,3,0.8,80.88761632068719
S5,3,0.9,90.40801717967072
S5,4,0.1,8.487114222080814
S5,4,0.2,16.592427616926503
S5,4,0.30000000000000004,25.095450206808785
S5,4,0.4,35.960865415208396
S5,4,0.5,48.24212535793828
S5,4,0.6,59.13140311804009
S5,4,0.7000000000000001,70.75246579700922
S5,4,0.8,80.66337893732103
S5,4,0.9,90.19249125039771
S5,5,0.1,8.51960862302124
S5,5,0.2,16.474425264497654
S5,5,0.30000000000000004,24.86675682125527
S5,5,0.4,35.02505767242065
S5,5,0.5,48.57211041285498
S5,5,0.6,59.438389945111766
S5,5,0.7000000000000001,70.23307612759527
S5,5,0.8,80.57433776151458
S5,5,0.9,90.15989181449368
S6,1,0.1,8.246520874751491
S6,1,0.2,17.248508946322065
S6,1,0.30000000000000004,25.94831013916501
S6,1,0.4,38.815109343936385
S6,1,0.5,49.89264413518887
S6,1,0.6,60.9065606361829
S6,1,0.7000000000000001,71.41153081510934
S6,1,0.8,81.70178926441352
S6,1,0.9,90.87872763419483
S6,2,0.1,8.493717194210275
S6,2,0.2,16.685223477016066
S6,2,0.30000000000000004,25.409575314140287
S6,2,0.4,37.9354222999841
S6,2,0.5,49.14108477811357
S6,2,0.6,60.259265150310156
S6,2,0.7000000000000001,70.95594083028472
S6,2,0.8,81.54127564816288
S6,2,0.9,90.5916971528551
S6,3,0.1,8.414857233754871
S6,3,0.2,16.495665314562952
S6,3,0.30000000000000004,25.56271375169013
S6,3,0.4,37.09536307961505
S6,3,0.5,48.484848484848484
S6,3,0.6,60.08907977411915
S6,3,0.7000000000000001,70.85023462976218
S6,3,0.8,80.83989501312337
S6,3,0.9,90.44778493597391
S6,4,0.1,8.542793509385938
S6,4,0.2,16.656061088132358
S6,4,0.30000000000000004,25.095450206808785
S6,4,0.4,36.04836143811645
S6,4,0.5,48.43302577155584
S6,4,0.6,59.37002863506204
S6,4,0.7000000000000001,70.99109131403118
S6,4,0.8,80.68724148902324
S6,4,0.9,90.24021635380211
S6,5,0.1,8.400286373399094
S6,5,0.2,16.63352159732718
S6,5,0.30000000000000004,24.882666454538224
S6,5,0.4,35.19210882189165
S6,5,0.5,48.55620077957203
S6,5,0.6,59.37475141197995
S6,5,0.7000000000000001,70.3842176437833
S6,5,0.8,80.62206666136346
S6,5,0.9,90.26330443083287
S7,1,0.1,8.326043737574553
S7,1,0.2,17.17693836978131
S7,1,0.30000000000000004,26.03578528827038
S7,1,0.4,38.89463220675945
S7,1,0.5,49.813121272365805
S7,1,0.6,60.98608349900596
S7,1,0.7000000000000001,71.43538767395626
S7,1,0.8,81.85288270377734
S7,1,0.9,90.89463220675944
S7,2,0.1,8.453952600604422
S7,2,0.2,16.6216001272467
S7,2,0.30000000000000004,25.441386989024974
S7,2,0.4,38.022904405916975
S7,2,0.5,49.212661046604104
S7,2,0.6,60.338794337521875
S7,2,0.7000000000000001,71.08318752982345
S7,2,0.8,81.72419277874981
S7,2,0.9,90.62350882773978
S7,3,0.1,8.375089477451683
S7,3,0.2,16.559293724648054
S7,3,0.30000000000000004,25.666109918078423
S7,3,0.4,37.34987671995546
S7,3,0.5,48.612105305018694
S7,3,0.6,60.14475463294361
S7,3,0.7000000000000001,70.9774914499324
S7,3,0.8,80.86375566690526
S7,3,0.9,90.51141334605902
S7,4,0.1,8.534839325485205
S7,4,0.2,16.656061088132358
S7,4,0.30000000000000004,25.10340439070951
S7,4,0.4,36.12790327712377
S7,4,0.5,48.54438434616608
S7,4,0.6,59.38593700286351
S7,4,0.7000000000000001,70.95927457842825
S7,4,0.8,80.6792873051225
S7,4,0.9,90.24817053770283
S7,5,0.1,8.455970089889428
S7,5,0.2,16.66534086389309
S7,5,0.30000000000000004,24.91448572110413
S7,5,0.4,35.48643703762628
S7,5,0.5,48.45278816323283
S7,5,0.6,59.517938111526526
S7,5,0.7000000000000001,70.40808209370773
S7,5,0.8,80.76525336091002
S7,5,0.9,90.31898814732321
S8,1,0.1,8.318091451292247
S8,1,0.2,17.24055666003976
S8,1,0.30000000000000004,26.059642147117295
S8,1,0.4,38.91848906560636
S8,1,0.5,49.92445328031809
S8,1,0.6,61.20079522862824
S8,1,0.7000000000000001,71.53876739562625
S8,1,0.8,81.92445328031809
S8,1,0.9,90.91848906560637
S8,2,0.1,8.461905519325592
S8,2,0.2,16.685223477016066
S8,2,0.30000000000000004,25.5686336885637
S8,2,0.4,38.03085732463814
S8,2,0.5,49.31604898997932
S8,2,0.6,60.338794337521875
S8,2,0.7000000000000001,71.16271671703515
S8,2,0.8,81.74009861619214
S8,2,0.9,90.62350882773978
S8,3,0.1,8.367135926191043
S8,3,0.2,16.416129801956576
S8,3,0.30000000000000004,25.79336673824863
S8,3,0.4,37.365783822476736
S8,3,0.5,48.77117633023145
S8,3,0.6,60.0174978127734
S8,3,0.7000000000000001,70.89000238606538
S8,3,0.8,80.8080808080808
S8,3,0.9,90.47959914101646
S8,4,0.1,8.550747693286668
S8,4,0.2,16.56856506522431
S8,4,0.30000000000000004,25.230671333121222
S8,4,0.4,36.20744511613109
S8,4,0.5,48.63188036907413
S8,4,0.6,59.4097995545657
S8,4,0.7000000000000001,70.95927457842825
S8,4,0.8,80.74292077632835
S8,4,0.9,90.28794145720649
S8,5,0.1,8.455970089889428
S8,5,0.2,16.649431230610134
S8,5,0.30000000000000004,25.081536870575132
S8,5,0.4,35.64553337045581
S8,5,0.5,48.64370376262827
S8,5,0.6,59.67703444435606
S8,5,0.7000000000000001,70.54331397661284
S8,5,0.8,80.78116299419298
S8,5,0.9,90.40649113037944
S9,1,0.1,8.278330019880716
S9,1,0.2,17.24055666003976
S9,1,0.30000000000000004,26.11530815109344
S9,1,0.4,38.91848906560636
S9,1,0.5,49.97216699801193
S9,1,0.6,61.44731610337972
S9,1,0.7000000000000001,71.62624254473161
S9,1,0.8,81.7892644135189
S9,1,0.9,90.95825049701789
S9,2,0.1,8.493717194210275
S9,2,0.2,16.748846826785428
S9,2,0.30000000000000004,25.64816287577541
S9,2,0.4,37.983139812311116
S9,2,0.5,49.355813583585174
S9,2,0.6,60.553523142993484
S9,2,0.7000000000000001,71.11499920470813
S9,2,0.8,81.89915699061555
S9,2,0.9,90.75870844599969
S9,3,0.1,8.375089477451683
S9,3,0.2,16.495665314562952
S9,3,0.30000000000000004,25.920623558418832
S9,3,0.4,37.182852143482066
S9,3,0.5,48.60415175375805
S9,3,0.6,60.28791855563509
S9,3,0.7000000000000001,70.95363079615048
S9,3,0.8,80.8717092181659
S9,3,0.9,90.49550624353773
S9,4,0.1,8.518930957683741
S9,4,0.2,16.62424435252943
S9,4,0.30000000000000004,25.143175310213174
S9,4,0.4,36.525612472160354
S9,4,0.5,48.576201081769014
S9,4,0.6,59.52911231307668
S9,4,0.7000000000000001,70.83200763601654
S9,4,0.8,80.71905822462615
S9,4,0.9,90.35952911231307
S9,5,0.1,8.416196006682046
S9,5,0.2,16.530108980987986
S9,5,0.30000000000000004,25.033807970726272
S9,5,0.4,35.908042319624535
S9,5,0.5,48.52438151300613
S9,5,0.6,59.82022114390263
S9,5,0.7000000000000001,70.63877177631056
S9,5,0.8,80.78116299419298
S9,5,0.9,90.50990374671863
S10,1,0.1,8.302186878727634
S10,1,0.2,17.328031809145127
S10,1,0.30000000000000004,26.17892644135189
S10,1,0.4,38.82306163021869
S10,1,0.5,49.95626242544732
S10,1,0.6,61.57455268389662
S10,1,0.7000000000000001,71.69781312127238
S10,1,0.8,81.76540755467197
S10,1,0.9,91.07753479125249
S10,2,0.1,8.509623031652616
S10,2,0.2,16.72498807062192
S10,2,0.30000000000000004,25.64816287577541
S10,2,0.4,37.95132813742644
S10,2,0.5,49.26037855893113
S10,2,0.6,60.593287736599336
S10,2,0.7000000000000001,71.25019882296803
S10,2,0.8,81.8593923970097
S10,2,0.9,90.92571973914426
S10,3,0.1,8.375089477451683
S10,3,0.2,16.646782788515072
S10,3,0.30000000000000004,25.81722739203054
S10,3,0.4,37.13513083591824
S10,3,0.5,48.667780163843155
S10,3,0.6,60.32768631193828
S10,3,0.7000000000000001,71.12860892388451
S10,3,0.8,80.87966276942655
S10,3,0.9,90.51936689731966
S10,4,0.1,8.526885141584474
S10,4,0.2,16.66401527203309
S10,4,0.30000000000000004,25.190900413617562
S10,4,0.4,36.69265033407572
S10,4,0.5,48.63983455297486
S10,4,0.6,59.743875278396445
S10,4,0.7000000000000001,70.77632834871143
S10,4,0.8,80.90200445434299
S10,4,0.9,90.4629335030226
S10,5,0.1,8.408241190040568
S10,5,0.2,16.561928247553894
S10,5,0.30000000000000004,25.0258531540848
S10,5,0.4,36.05918383581258
S10,5,0.5,48.595974862779414
S10,5,0.6,59.812266327261156
S10,5,0.7000000000000001,70.79786810914008
S10,5,0.8,80.85275634396626
S10,5,0.9,90.58149709649193
S11,1,0.1,8.41351888667992
S11,1,0.2,17.320079522862823
S11,1,0.30000000000000004,26.330019880715703
S11,1,0.4,38.783300198807154
S11,1,0.5,50.131212723658045
S11,1,0.6,61.64612326043738
S11,1,0.7000000000000001,71.81709741550696
S11,1,0.8,81.74950298210736
S11,1,0.9,91.13320079522863
S11,2,0.1,8.55734054397964
S11,2,0.2,16.76475266422777
S11,2,0.30000000000000004,25.76745665659297
S11,2,0.4,38.054716080801654
S11,2,0.5,49.14903769683474
S11,2,0.6,60.736440273580406
S11,2,0.7000000000000001,71.31382217273739
S11,2,0.8,81.82758072212502
S11,2,0.9,90.88595514553842
S11,3,0.1,8.319414618627217
S11,3,0.2,16.829714467509742
S11,3,0.30000000000000004,25.864948699594372
S11,3,0.4,37.143084387178874
S11,3,0.5,48.81094408653463
S11,3,0.6,60.39131472202338
S11,3,0.7000000000000001,71.20019088523026
S11,3,0.8,81.07850155094249
S11,3,0.9,90.5909488586654
S11,4,0.1,8.566656061088132
S11,4,0.2,16.727648743238944
S11,4,0.30000000000000004,25.294304804327076
S11,4,0.4,36.764237989182305
S11,4,0.5,48.71937639198218
S11,4,0.6,59.9586382437162
S11,4,0.7000000000000001,70.95927457842825
S11,4,0.8,80.96563792554883
S11,4,0.9,90.56633789373211
S11,5,0.1,8.463924906530904
S11,5,0.2,16.601702330761274
S11,5,0.30000000000000004,25.105401320499567
S11,5,0.4,36.31373796833983
S11,5,0.5,48.64370376262827
S11,5,0.6,59.907724126958875
S11,5,0.7000000000000001,70.94105480868666
S11,5,0.8,81.01980749343728
S11,5,0.9,90.6928645294726
S12,1,0.1,8.421471172962226
S12,1,0.2,17.256461232604373
S12,1,0.30000000000000004,26.353876739562626
S12,1,0.4,38.807157057654074
S12,1,0.5,50.07554671968191
S12,1,0.6,61.654075546719675
S12,1,0.7000000000000001,71.92842942345924
S12,1,0.8,81.70178926441352
S12,1,0.9,91.19681908548708
S12,2,0.1,8.581199300143153
S12,2,0.2,16.884046445045332
S12,2,0.30000000000000004,25.783362494035313
S12,2,0.4,38.022904405916975
S12,2,0.5,49.24447272148878
S12,2,0.6,61.03865118498489
S12,2,0.7000000000000001,71.44902179099729
S12,2,0.8,81.8037219659615
S12,2,0.9,90.90186098298075
S12,3,0.1,8.343275272409132
S12,3,0.2,16.91720353137676
S12,3,0.30000000000000004,25.99220551976458
S12,3,0.4,37.270341207349084
S12,3,0.5,48.88252604788038
S12,3,0.6,60.60606060606061
S12,3,0.7000000000000001,71.12860892388451
S12,3,0.8,81.10236220472441
S12,3,0.9,90.63071661496859
S12,4,0.1,8.614381164492523
S12,4,0.2,16.775373846643333
S12,4,0.30000000000000004,25.39770919503659
S12,4,0.4,36.97900095450207
S12,4,0.5,48.51256761056316
S12,4,0.6,60.10181355392936
S12,4,0.7000000000000001,70.99109131403118
S12,4,0.8,80.91791282214444
S12,4,0.9,90.64587973273942
S12,5,0.1,8.463924906530904
S12,5,0.2,16.546018614270942
S12,5,0.30000000000000004,25.097446503858084
S12,5,0.4,36.38533131811312
S12,5,0.5,48.6675682125527
S12,5,0.6,60.13841380956168
S12,5,0.7000000000000001,71.15583485800653
S12,5,0.8,81.24254235939861
S12,5,0.9,90.75650306260441
B1,1,0.1,8.151093439363818
B1,1,0.2,16.357852882703778
B1,1,0.30000000000000004,26.05168986083499
B1,1,0.4,35.96023856858847
B1,1,0.5,47.75347912524851
B1,1,0.6,60.21471172962226
B1,1,0.7000000000000001,70.89463220675944
B1,1,0.8,80.79522862823062
B1,1,0.9,90.6003976143141
B1,2,0.1,8.207412120248131
B1,2,0.2,16.565929696198506
B1,2,0.30000000000000004,24.81310641005249
B1,2,0.4,34.93717194210275
B1,2,0.5,46.643868299665975
B1,2,0.6,58.90726896771115
B1,2,0.7000000000000001,70.59805948783203
B1,2,0.8,80.98457133768093
B1,2,0.9,90.44059169715285
B1,3,0.1,8.27169331106339
B1,3,0.2,16.71836474986081
B1,3,0.30000000000000004,25.650202815557144
B1,3,0.4,35.32967469975344
B1,3,0.5,45.772687504970975
B1,3,0.6,58.00524934383202
B1,3,0.7000000000000001,69.54585222301758
B1,3,0.8,80.32291418118189
B1,3,0.9,89.86717569394735
B1,4,0.1,8.248488705058861
B1,4,0.2,16.57651924912504
B1,4,0.30000000000000004,25.469296850143174
B1,4,0.4,34.560929048679604
B1,4,0.5,45.609290486796056
B1,4,0.6,57.44511613108495
B1,4,0.7000000000000001,69.31275851097676
B1,4,0.8,79.9793191218581
B1,4,0.9,90.16067451479478
B1,5,0.1,8.559382706228622
B1,5,0.2,16.50624453106356
B1,5,0.30000000000000004,25.375865086309762
B1,5,0.4,34.396627157744014
B1,5,0.5,45.75610532177233
B1,5,0.6,57.30649908519608
B1,5,0.7000000000000001,69.12735661443004
B1,5,0.8,79.58794049797152
B1,5,0.9,89.84169914883462
B2,1,0.1,8.055666003976143
B2,1,0.2,16.41351888667992
B2,1,0.30000000000000004,26.019880715705767
B2,1,0.4,35.992047713717696
B2,1,0.5,47.66600397614314
B2,1,0.6,59.65009940357853
B2,1,0.7000000000000001,70.83101391650099
B2,1,0.8,80.85089463220676
B2,1,0.9,90.86282306163021
B2,2,0.1,8.31875298234452
B2,2,0.2,16.2955304596787
B2,2,0.30000000000000004,24.749483060283122
B2,2,0.4,34.905360267218065
B2,2,0.5,46.429139494194374
B2,2,0.6,58.54938762525846
B2,2,0.7000000000000001,70.04930809607126
B2,2,0.8,80.84937171942103
B2,2,0.9,90.69508509623032
B2,3,0.1,8.144436490893185
B2,3,0.2,16.638829237254434
B2,3,0.30000000000000004,25.56271375169013
B2,3,0.4,35.154696572019404
B2,3,0.5,45.53408096715184
B2,3,0.6,57.74278215223097
B2,3,0.7000000000000001,69.24361727511334
B2,3,0.8,80.39449614252764
B2,3,0.9,90.03420027042074
B2,4,0.1,8.176901049952274
B2,4,0.2,16.52879414572065
B2,4,0.30000000000000004,25.524976137448295
B2,4,0.4,34.513203945275215
B2,4,0.5,45.41839007317849
B2,4,0.6,57.25421571746738
B2,4,0.7000000000000001,69.03436207445117
B2,4,0.8,80.2020362710786
B2,4,0.9,90.25612472160356
B2,5,0.1,8.559382706228622
B2,5,0.2,16.37896746479994
B2,5,0.30000000000000004,25.42359398615862
B2,5,0.4,34.57163312385649
B2,5,0.5,45.65269270543314
B2,5,0.6,57.195131652215416
B2,5,0.7000000000000001,68.9046217484687
B2,5,0.8,79.80272054729139
B2,5,0.9,90.23943998090844
B3,1,0.1,8.365805168986084
B3,1,0.2,17.001988071570576
B3,1,0.30000000000000004,26.38568588469185
B3,1,0.4,36.111332007952285
B3,1,0.5,47.59443339960239
B3,1,0.6,59.061630218687874
B3,1,0.7000000000000001,70.39363817097416
B3,1,0.8,80.31013916500994
B3,1,0.9,90.40954274353876
B3,2,0.1,8.55734054397964
B3,2,0.2,16.661364720852553
B3,2,0.30000000000000004,25.337999045649756
B3,2,0.4,34.9530777795451
B3,2,0.5,46.38142198186734
B3,2,0.6,58.143788770478764
B3,2,0.7000000000000001,69.51646254175282
B3,2,0.8,80.29266740893908
B3,2,0.9,90.31334499761412
B3,3,0.1,8.422810785015509
B3,3,0.2,16.99673904398314
B3,3,0.30000000000000004,26.071741032370955
B3,3,0.4,35.41716376362046
B3,3,0.5,45.66133778732204
B3,3,0.6,57.24966197407142
B3,3,0.7000000000000001,68.40054084148572
B3,3,0.8,79.65481587528832
B3,3,0.9,89.70015111747395
B3,4,0.1,8.383709831371302
B3,4,0.2,16.783328030544066
B3,4,0.30000000000000004,25.819280941775375
B3,4,0.4,34.84727966910595
B3,4,0.5,45.3945275214763
B3,4,0.6,57.00763601654471
B3,4,0.7000000000000001,68.14349347756921
B3,4,0.8,79.21571746738785
B3,4,0.9,89.9140948138721
B3,5,0.1,8.75825312226553
B3,5,0.2,16.56988306419537
B3,5,0.30000000000000004,25.77360591838358
B3,5,0.4,34.89778060615703
B3,5,0.5,45.74019568848938
B3,5,0.6,56.9644419696126
B3,5,0.7000000000000001,68.34778458356536
B3,5,0.8,79.01519369978523
B3,5,0.9,89.79397024898577
B4,1,0.1,8.111332007952287
B4,1,0.2,16.628230616302186
B4,1,0.30000000000000004,26.131212723658052
B4,1,0.4,35.864811133200796
B4,1,0.5,47.642147117296226
B4,1,0.6,59.411530815109344
B4,1,0.7000000000000001,70.56063618290258
B4,1,0.8,80.75546719681908
B4,1,0.9,90.78330019880715
B4,2,0.1,8.406235088277397
B4,2,0.2,16.343247972005727
B4,2,0.30000000000000004,24.860823922379513
B4,2,0.4,34.650866868140604
B4,2,0.5,46.45299825035788
B4,2,0.6,58.55734054397964
B4,2,0.7000000000000001,69.99363766502307
B4,2,0.8,80.73007793860347
B4,2,0.9,90.64736758390329
B4,3,0.1,8.287600413584666
B4,3,0.2,16.630875685993797
B4,3,0.30000000000000004,25.849041597073093
B4,3,0.4,35.20241787958324
B4,3,0.5,45.58180227471566
B4,3,0.6,57.60757178080013
B4,3,0.7000000000000001,68.91752167342719
B4,3,0.8,80.2592857710968
B4,3,0.9,90.32052811580371
B4,4,0.1,8.208717785555201
B4,4,0.2,16.44925230671333
B4,4,0.30000000000000004,25.54088450524976
B4,4,0.4,34.59274578428253
B4,4,0.5,45.37861915367483
B4,4,0.6,57.32580337257397
B4,4,0.7000000000000001,68.4934775692014
B4,4,0.8,79.85205217944639
B4,4,0.9,90.31180400890868
B4,5,0.1,8.551427889587144
B4,5,0.2,16.37896746479994
B4,5,0.30000000000000004,25.527006602497814
B4,5,0.4,34.75459390661045
B4,5,0.5,45.628828255508715
B4,5,0.6,57.36218280168642
B4,5,0.7000000000000001,68.45915201654603
B4,5,0.8,79.57998568133004
B4,5,0.9,90.10420809800334
B5,1,0.1,8.238568588469185
B5,1,0.2,16.715705765407556
B5,1,0.30000000000000004,26.337972166998014
B5,1,0.4,35.96023856858847
