Variable,FH,Cuantil,Freq_obs
S9,5,0.4,43.17738791423002
S9,5,0.5,53.18156502367029
S9,5,0.6,62.19019771651351
S9,5,0.7000000000000001,71.66527429685324
S9,5,0.8,81.2099693678641
S9,5,0.9,90.69200779727096
S10,1,0.1,11.901447661469932
S10,1,0.2,21.575723830734965
S10,1,0.30000000000000004,31.20824053452116
S10,1,0.4,41.056514476614694
S10,1,0.5,51.11358574610245
S10,1,0.6,61.26113585746103
S10,1,0.7000000000000001,69.73134743875279
S10,1,0.8,79.05762806236079
S10,1,0.9,89.49053452115812
S10,2,0.1,11.428969165448597
S10,2,0.2,21.500661237558294
S10,2,0.30000000000000004,31.829887937634858
S10,2,0.4,41.92942159114638
S10,2,0.5,52.077678012111086
S10,2,0.6,61.71086517714206
S10,2,0.7000000000000001,70.99603257465023
S10,2,0.8,79.9679821813879
S10,2,0.9,90.0883970209508
S10,3,0.1,11.25574272588055
S10,3,0.2,21.425588194347768
S10,3,0.30000000000000004,32.24279548934985
S10,3,0.4,42.426562717527496
S10,3,0.5,52.86788250034804
S10,3,0.6,61.81957399415287
S10,3,0.7000000000000001,71.06362244187665
S10,3,0.8,80.1336488932201
S10,3,0.9,90.3939857998051
S10,4,0.1,11.13818308388444
S10,4,0.2,21.642882004872956
S10,4,0.30000000000000004,32.26592412112774
S10,4,0.4,43.03515489035851
S10,4,0.5,53.038635572572225
S10,4,0.6,62.171945701357465
S10,4,0.7000000000000001,70.97111033762617
S10,4,0.8,80.7796728158719
S10,4,0.9,90.53254437869822
S10,5,0.1,11.347813979392926
S10,5,0.2,22.173489278752438
S10,5,0.30000000000000004,32.734614313561686
S10,5,0.4,43.31662489557226
S10,5,0.5,52.97270955165692
S10,5,0.6,62.078808131439715
S10,5,0.7000000000000001,71.5817321080479
S10,5,0.8,81.23781676413256
S10,5,0.9,90.69896964633807
S11,1,0.1,11.929287305122495
S11,1,0.2,21.596603563474385
S11,1,0.30000000000000004,31.222160356347437
S11,1,0.4,41.06347438752784
S11,1,0.5,51.14838530066815
S11,1,0.6,61.21937639198218
S11,1,0.7000000000000001,69.66870824053451
S11,1,0.8,79.14810690423162
S11,1,0.9,89.5183741648107
S11,2,0.1,11.547295886406348
S11,2,0.2,21.465859260806013
S11,2,0.30000000000000004,31.7602839841303
S11,2,0.4,41.978144358599565
S11,2,0.5,52.05679682605972
S11,2,0.6,61.89879585160437
S11,2,0.7000000000000001,70.9403494118466
S11,2,0.8,79.9679821813879
S11,2,0.9,90.13711978840398
S11,3,0.1,11.450647361826535
S11,3,0.2,21.550884031741614
S11,3,0.30000000000000004,32.32632604761242
S11,3,0.4,42.46832799665878
S11,3,0.5,52.77739106223026
S11,3,0.6,61.95879159125713
S11,3,0.7000000000000001,71.04273980231102
S11,3,0.8,80.2380620910483
S11,3,0.9,90.42879019908116
S11,4,0.1,11.23564218586843
S11,4,0.2,21.816916115558648
S11,4,0.30000000000000004,32.07796728158719
S11,4,0.4,42.798468499825965
S11,4,0.5,52.85067873303168
S11,4,0.6,62.185868430212324
S11,4,0.7000000000000001,70.99199443090846
S11,4,0.8,80.77271145144448
S11,4,0.9,90.57431256526279
S11,5,0.1,11.36173767752715
S11,5,0.2,22.201336675020887
S11,5,0.30000000000000004,32.776385407964355
S11,5,0.4,43.18434976329713
S11,5,0.5,53.049289891395155
S11,5,0.6,62.04399888610415
S11,5,0.7000000000000001,71.53299916457811
S11,5,0.8,81.18908382066277
S11,5,0.9,90.75466443887497
S12,1,0.1,11.859688195991092
S12,1,0.2,21.561804008908688
S12,1,0.30000000000000004,31.277839643652563
S12,1,0.4,41.03563474387528
S12,1,0.5,51.20406458797328
S12,1,0.6,61.191536748329625
S12,1,0.7000000000000001,69.71046770601336
S12,1,0.8,79.21074610244989
S12,1,0.9,89.46269487750557
S12,2,0.1,11.519454305004524
S12,2,0.2,21.49370084220784
S12,2,0.30000000000000004,31.732442402728473
S12,2,0.4,42.047748312104126
S12,2,0.5,51.93847010510198
S12,2,0.6,62.065845340015315
S12,2,0.7000000000000001,71.00995336535115
S12,2,0.8,80.030625739542
S12,2,0.9,90.13015939305352
S12,3,0.1,11.485451761102604
S12,3,0.2,21.578727551162466
S12,3,0.30000000000000004,32.388973966309344
S12,3,0.4,42.391758318251426
S12,3,0.5,52.72170402338856
S12,3,0.6,62.056243909230126
S12,3,0.7000000000000001,71.03577892245579
S12,3,0.8,80.39120144786301
S12,3,0.9,90.42879019908116
S12,4,0.1,11.242603550295858
S12,4,0.2,21.990950226244344
S12,4,0.30000000000000004,32.09189001044205
S12,4,0.4,42.77758440654368
S12,4,0.5,52.96902192829794
S12,4,0.6,62.213713887922026
S12,4,0.7000000000000001,71.11033762617474
S12,4,0.8,80.72398190045249
S12,4,0.9,90.57431256526279
S12,5,0.1,11.375661375661375
S12,5,0.2,22.27095516569201
S12,5,0.30000000000000004,32.929546087440826
S12,5,0.4,43.27485380116959
S12,5,0.5,53.077137287663604
S12,5,0.6,62.078808131439715
S12,5,0.7000000000000001,71.53996101364523
S12,5,0.8,81.18212197159565
S12,5,0.9,90.78947368421053
B1,1,0.1,10.773942093541203
B1,1,0.2,21.255567928730514
B1,1,0.30000000000000004,31.549276169265035
B1,1,0.4,41.79426503340758
B1,1,0.5,51.11358574610245
B1,1,0.6,60.43986636971047
B1,1,0.7000000000000001,69.49471046770601
B1,1,0.8,79.5239420935412
B1,1,0.9,89.70629175946549
B1,2,0.1,10.593721723393887
B1,2,0.2,20.909027632769543
B1,2,0.30000000000000004,31.321779077051577
B1,2,0.4,42.326164126122364
B1,2,0.5,51.7435790352892
B1,2,0.6,61.12619196770377
B1,2,0.7000000000000001,70.37655738845966
B1,2,0.8,80.16287325120068
B1,2,0.9,90.11623860235261
B1,3,0.1,10.566615620214396
B1,3,0.2,21.557844911596828
B1,3,0.30000000000000004,31.79729917861618
B1,3,0.4,42.66323263260476
B1,3,0.5,52.04649867743283
B1,3,0.6,61.367116803563974
