Variable,FH,PICP,ACE,PINAW,CRPS
B3,1,82.50987457556649,2.509874575566485,31.601471287542605,27.08553492242111
B3,2,81.55232155232154,1.5523215523215441,44.16802037406139,36.65684035687974
B3,3,80.2896943655139,0.2896943655138955,48.95935084946211,41.85168601617974
B3,4,79.7199889104519,-0.28001108954809695,52.810984509322324,45.48024675855622
B3,5,79.5106397726485,-0.4893602273514972,56.049380162059634,48.54029679183444
B4,1,82.14953918647356,2.149539186473561,31.31441926038198,27.10885033302854
B4,2,81.48302148302147,1.4830214830214743,43.63961502423776,36.603013069463145
B4,3,80.09564072354286,0.09564072354285713,48.578199449003115,41.80429477391068
B4,4,79.60909342944275,-0.39090657055724876,52.13575172344259,45.43335567561637
B4,5,79.41359950093575,-0.5864004990642542,55.49026628263858,48.48446584328338
B5,1,82.23269350703347,2.232693507033474,31.25484560067203,27.137835644508897
B5,2,81.73250173250173,1.7325017325017313,43.96998087950878,36.63306994315816
B5,3,80.41444313535241,0.41444313535241406,49.00974985106574,41.83504536240688
B5,4,79.85860826171334,-0.1413917382866572,52.33530189239096,45.43816598261314
B5,5,79.54529701254593,-0.4547029874540698,55.33425212568692,48.49446576958756
B6,1,82.09410297276696,2.0941029727669616,31.194230611733076,27.10168172536632
B6,2,81.6978516978517,1.6978516978517035,43.90573213511242,36.664359154631015
B6,3,80.28276387830064,0.2827638783006421,48.91240831237674,41.88919266083774
B6,4,80.06653728860549,0.06653728860548824,52.38066287456938,45.4863384536903
B6,5,79.62154294032024,-0.37845705967976073,54.95679695964796,48.49288380117841
B7,1,82.2119049268935,2.211904926893496,31.45184010360214,27.157158780012647
B7,2,81.3998613998614,1.3998613998613934,43.79309131343383,36.6517734209168
B7,3,80.44216508420541,0.44216508420541345,48.90250306966076,41.9289483363695
B7,4,80.1843637371777,0.18436373717770493,52.360541657742324,45.498445050596544
B7,5,79.718583212033,-0.28141678796700376,54.80334544148883,48.49873198147895
B8,1,82.26041161388677,2.260411613886774,31.496665476819167,27.19175337410581
B8,2,81.46223146223146,1.4622314622314576,44.005067387785004,36.68439933347407
B8,3,80.6015662901102,0.601566290110199,49.278898348266345,41.97106135484833
B8,4,80.2328805101192,0.23288051011920174,52.49077934806142,45.5427689392677
B8,5,79.86414361960213,-0.1358563803978683,54.929873005592874,48.538014678465466
B9,1,82.20497540018017,2.2049754001801745,31.541320694649677,27.180203979430654
B9,2,81.51767151767152,1.5176715176715163,44.18464655019764,36.70955828857032
B9,3,80.6708711622427,0.6708711622427046,49.363668149508264,41.98379089870344
B9,4,80.35763792625451,0.35763792625451174,52.866130367618794,45.57678303869121
B9,5,79.90573230747903,-0.09426769252097245,55.162465789887136,48.55121994563853
B10,1,82.44057930843324,2.440579308433243,31.790145476472542,27.245348311832696
B10,2,81.52460152460152,1.5246015246015219,44.3497726827596,36.752607418233616
B10,3,80.6708711622427,0.6708711622427046,49.722406134128256,42.05674669389496
B10,4,80.66953146659273,0.6695314665927299,53.31658039669368,45.64356178364161
B10,5,79.94038954737644,-0.05961045262355924,55.255084274490784,48.59456420405777
B11,1,82.72468990367958,2.7246899036795753,32.03312281903799,27.28316031390393
B11,2,81.62855162855163,1.6285516285516337,44.71458275236917,36.831390718989404
B11,3,80.60849677732345,0.6084967773234524,49.964133190687896,42.12597182535763
B11,4,80.56556695314666,0.5655669531466572,53.689031499448326,45.708094165596755
B11,5,80.02356692313025,0.023566923130246664,55.66826826512806,48.66604754523283
B12,1,82.65539463654632,2.655394636546319,31.943876795039294,27.26940451891556
B12,2,81.6909216909217,1.690921690921698,44.97849596915539,36.879496266250264
B12,3,80.6708711622427,0.6708711622427046,50.24759284571157,42.170392961909585
B12,4,80.3853617965068,0.3853617965067997,53.888669257310205,45.71195486000362
B12,5,80.05822416302766,0.05822416302765987,55.96475591794182,48.706083204499606
C1,1,79.22527891345021,-0.7747210865497891,27.934410814405698,26.0472140190051
C1,2,78.28828828828829,-1.7117117117117147,39.72057631559358,35.45352158706694
C1,3,77.29572388938942,-2.7042761106105786,45.57673668523765,40.996481550637355
C1,4,77.13473800942612,-2.8652619905738845,49.30555371344961,44.70489849357042
C1,5,76.77964926873224,-3.2203507312677573,53.19328135155654,47.86742089711536
C2,1,79.36386944771672,-0.6361305522832765,27.971236754133923,26.006011901826355
C2,2,78.23284823284823,-1.7671517671517734,39.46570290606702,35.316208845808795
C2,3,77.44126412086769,-2.558735879132314,45.1270968450891,40.725708960939656
C2,4,77.28028832825062,-2.71971167174938,49.32620929709762,44.37623171299144
C2,5,76.6340888611631,-3.365911138836907,52.5037891987411,47.54661663442736
C3,1,79.55096666897651,-0.44903333102348597,28.244064271038717,26.019446820082813
C3,2,78.15661815661815,-1.8433818433818487,39.56596280139812,35.20570561423613
C3,3,77.60066532677247,-2.3993346732275285,44.90339767557498,40.51967210700858
C3,4,77.32880510119212,-2.671194898807883,48.91651687386838,44.15511523645512
C3,5,76.61329451722465,-3.386705482775355,51.87444831274283,47.29087452348942
C4,1,79.58561430254314,-0.41438569745686493,28.321911108025606,26.03629385638628
C4,2,78.12889812889813,-1.871101871101871,39.47280446523426,35.153131492100165
C4,3,77.62838727562547,-2.371612724374529,44.69546456004332,40.40317056930216
C4,4,77.23870252287219,-2.761297477127812,48.2494987978719,43.976521239444324
C4,5,76.43307686975808,-3.5669231302419178,51.29110983988705,47.07282129367912
C5,1,79.69648672995633,-0.30351327004366624,28.44979881183576,26.068754205163913
C5,2,78.32986832986833,-1.670131670131667,39.65326741765164,35.13947786454274
C5,3,77.7669970198905,-2.2330029801095037,44.69505386641554,40.29490055165896
C5,4,77.28721929581368,-2.712780704186315,48.06483421109856,43.81541353180749
C5,5,76.46773410965551,-3.5322658903444903,50.776184355934426,46.89255025669763
C6,1,79.88358395121612,-0.11641604878387568,28.597124162274,26.10525802893561
C6,2,78.48925848925849,-1.5107415107415108,39.84601481101624,35.16523939314573
C6,3,78.03035553399404,-1.9696444660059598,44.928374782567545,40.26821249749419
C6,4,77.57831993346271,-2.4216800665372915,48.3441632914749,43.75512818117027
C6,5,76.9182782283219,-3.0817217716781045,50.785686384768034,46.8002233159629
C7,1,80.10532880604255,0.10532880604255013,28.774804036483637,26.142070514116526
C7,2,78.5932085932086,-1.406791406791399,40.02066181747024,35.18492234583108
C7,3,78.15510430383256,-1.8448956961674412,45.048673468751986,40.257256694900335
C7,4,77.82090379817022,-2.179096201829779,48.570666533821175,43.70839525350723
C7,5,76.94600402023983,-3.053995979760174,50.773723000846736,46.70283352244996
C8,1,80.11225833275587,0.11225833275587149,28.82931362685589,26.18433690756194
C8,2,78.62785862785863,-1.372141372141371,40.161996373701,35.22057629681443
C8,3,78.18975673989883,-1.8102432601011742,45.22587370750119,40.266988316035935
C8,4,77.89714444136402,-2.10285555863598,48.55245452019011,43.68826753276414
C8,5,77.15394745962432,-2.8460525403756805,50.74639850610851,46.63479167951595
C9,1,80.19541265331578,0.19541265331578472,28.949974654129782,26.217626647223558
C9,2,78.86347886347886,-1.1365211365211394,40.31310293162599,35.26982923314241
C9,3,78.28678356088433,-1.7132164391156692,45.38304082439807,40.28806040181827
C9,4,77.89714444136402,-2.10285555863598,48.50984896571367,43.69306186006234
C9,5,77.32723365911139,-2.6727663408886144,50.73243754227865,46.592572904825225
C10,1,80.40329845471554,0.4032984547155394,29.033021974826877,26.244045073881978
C10,2,78.92584892584892,-1.0741510741510751,40.437919530946495,35.29940736193586
C10,3,78.4046018435096,-1.595398156490404,45.43865415730492,40.344092345466606
C10,4,78.00803992237316,-1.9919600776268425,48.52196598650517,43.704937838454306
C10,5,77.50745130657795,-2.4925486934220515,50.935766752776004,46.57910410816111
C11,1,80.65969094310859,0.6596909431085862,29.193846667299674,26.292392232064778
C11,2,78.93970893970894,-1.060291060291064,40.60868761282958,35.355728270186695
C11,3,78.56400304941438,-1.4359969505856185,45.76109422990298,40.40502435408261
C11,4,78.20210701413917,-1.7978929858608268,48.66104690805684,43.7223559096023
C11,5,77.65994316212657,-2.3400568378734334,50.97572181470634,46.57988873968878
C12,1,80.67354999653523,0.673549996535229,29.158309520308634,26.318885275125346
C12,2,79.22383922383922,-0.7761607761607792,40.85994320925793,35.40258149060691
C12,3,78.75112620417215,-1.2488737958278477,45.94848177323985,40.45255387728279
C12,4,78.39617410590517,-1.6038258940948253,48.80706587548044,43.75100159273432
C12,5,77.83322936161365,-2.166770638386353,51.08858915221075,46.587361760281766
PCA1,1,76.48118633497332,-3.518813665026684,26.045761208145873,26.862837993568093
PCA1,2,75.32224532224532,-4.6777546777546775,35.96037407497783,36.206469335457165
PCA1,3,74.36412779818421,-5.635872201815786,40.86980589628381,41.34361316566697
PCA1,4,74.05738841142224,-5.942611588577762,44.01786731794666,44.678582956740826
PCA1,5,74.05559021279545,-5.944409787204549,47.33567810723373,47.511801341930656
PCA2,1,79.07282932575706,-0.9271706742429444,30.220594676774727,27.31162075232307
